global_id,movieName,db_id,db_id
694,鳗鱼(0),1303453,1303453
695,赌博默示录(2009),3259956,3259956
696,艳娃传(1978),1301516,1301516
697,焚尸人(1969),1486017,1486017
698,内心的伤痕(1972),1439985,1439985
699,魔诫坟场(1994),1296685,1296685
700,攻壳机动队(1995),1291936,1291936
701,不可思议的收缩人(1957),1899630,1899630
702,最终幻想7：圣子降临(0),1422063,1422063
703,超能力者(2010),4861404,4861404
704,魔界契约(2006),1482088,1482088
705,舞厅(0),1303060,1303060
706,谁是加缪(2005),1485354,1485354
707,身为人母(2006),1864990,1864990
708,面包与玫瑰(2000),1293720,1293720
709,国士无双(0),1866950,1866950
710,高压电(0),1309194,1309194
711,兰闺惊变(1962),1292597,1292597
712,无穷的欲望(1958),1420288,1420288
713,血色将至(0),1945780,1945780
714,同栖生活(0),3986152,3986152
715,吸烟/不吸烟(1993),1303468,1303468
716,蝴蝶(0),2995945,2995945
717,电影就是电影(2008),3406467,3406467
718,花痕(0),3927810,3927810
719,十三刺客(0),2012333,2012333
720,暗杀(1964),1432778,1432778
721,感官游戏(0),1299213,1299213
722,御姐玫瑰(2008),2998797,2998797
723,十三(0),3217153,3217153
724,刑房(2007),1482090,1482090
725,电锯女仆(2007),3732505,3732505
726,科林(2008),3595318,3595318
727,太阳浩劫(0),1849371,1849371
728,迷失太空(0),1298339,1298339
729,老师不是人(0),1294732,1294732
730,变形金刚(2007),1794171,1794171
731,美食总动员(2007),1793491,1793491
732,前进天堂(0),1297716,1297716
733,棺木(0),3250619,3250619
734,初恋这件小事(2010),4739952,4739952
735,恋爱症候群(2006),1857095,1857095
736,对话尼克松(0),2062678,2062678
737,征服(2009),3190766,3190766
738,捅马蜂窝的女孩(2009),3750748,3750748
739,逐梦郁金香(2000),1306600,1306600
740,崭新的生活(2009),3212133,3212133
741,眼镜(0),2065047,2065047
742,平壤怪兽(1985),1904688,1904688
743,茂山日记(2010),5273308,5273308
744,咖啡(2012),5908474,5908474
745,胶片之恋(0),3338896,3338896
746,羽毛(0),1441648,1441648
747,猎艳(2010),4059243,4059243
748,国家代表(0),3230195,3230195
749,成事在人(0),2136824,2136824
750,无冕霸王(1956),1293221,1293221
751,男人四十(2002),1304530,1304530
752,华尔街：金钱永不眠(2010),3103683,3103683
753,血红街道(0),1303953,1303953
754,头号公敌(2008),3199971,3199971
755,无人知晓(0),1292337,1292337
756,死亡医生(2010),3074482,3074482
757,不要回头(0),2213119,2213119
758,鱼狗(2010),4780602,4780602
759,客户名单(0),5032135,5032135
760,爸...你好吗？(2009),4066127,4066127
761,渔光曲(1934),2138404,2138404
762,孤苦盲女阿玲(1977),1307038,1307038
763,同窗的爱(1998),1293372,1293372
764,美国风情画(1973),1300106,1300106
765,绯闻计划(0),3213173,3213173
766,父子情(0),1302988,1302988
767,E.T.外星人(0),1294638,1294638
768,Jose与虎与鱼们(2003),1428291,1428291
769,我们的存在(下)(2012),6425147,6425147
770,想要拥抱你(0),21335021,21335021
771,巡演(0),3804876,3804876
772,梵高(1991),1418998,1418998
773,哀乐中年(1949),4719384,4719384
774,受监护的女人(0),1305256,1305256
775,巴黎最后的探戈(0),1300353,1300353
776,机械师(2011),3006783,3006783
777,007：大破量子危机(0),1946882,1946882
778,玩命追踪(2011),3238087,3238087
779,刀见笑(2011),4051608,4051608
780,空山灵雨(1979),1301136,1301136
781,善意的背叛(0),1292990,1292990
782,我老公不靠谱(2012),10788846,10788846
783,规则改变(0),6013489,6013489
784,背靠背，脸对脸(1994),1307856,1307856
785,林肯(0),1889242,1889242
786,搞定岳父大人(2012),10831449,10831449
787,奇异恐惧(2012),6873148,6873148
788,笑功震武林(0),6984061,6984061
789,早春二月(0),1401269,1401269
790,从海底出击(0),1293909,1293909
791,巴顿将军(0),1298308,1298308
792,斯大林格勒(2013),6714930,6714930
793,瓦嘉达(2012),11528256,11528256
794,聚焦(2015),25954475,25954475
795,爱神(2013),19963896,19963896
796,爱情银行(0),11632586,11632586
797,狼少年(2012),6844868,6844868
798,女犯罪史(2012),25724861,25724861
799,热血拳击(0),4195747,4195747
800,常开野蔷薇(0),4030416,4030416
801,情欲与虐杀(0),1439858,1439858
802,子弹死跳舞(1998),1296357,1296357
803,皇帝不在的八月(0),1578552,1578552
804,竹山孤旅(1977),4142978,4142978
805,新雪国(2001),2001714,2001714
806,赤色杀机(1964),1433503,1433503
807,裂口女VS半身死灵(0),26955587,26955587
808,东京铁拳(0),1418625,1418625
809,奥拉克之手(1924),2363569,2363569
810,学校怪谈4(1999),1306384,1306384
811,鬼畜(1978),1547189,1547189
812,乞爱者(1998),1760635,1760635
813,最最杰出的夫人(1959),2238269,2238269
814,奢侈的骨(2001),1939081,1939081
815,我踏浪而来(1978),1302308,1302308
816,十九岁的地图(1979),2051749,2051749
817,健太与纯与加世的国度(2010),4160484,4160484
818,转校生(1982),1548765,1548765
819,影子(0),1295167,1295167
820,椿三十郎(1962),1293310,1293310
821,东京暮色(1957),1300842,1300842
822,圈套剧场版3：灵异者大混战(2010),4151286,4151286
823,奇迹(2011),4832288,4832288
824,来自天国的加油声(2011),5332275,5332275
825,一路有你(2010),3574559,3574559
826,窃听风云2(2011),5422105,5422105
827,冲上云霄(2015),7003416,7003416
828,花瓶(2010),4097454,4097454
829,弗兰兹(2016),26616719,26616719
830,瑞奇(0),3005375,3005375
831,一步之遥(2014),6126442,6126442
832,爱(2012),4798707,4798707
833,牛奶(0),3195496,3195496
834,红柿子(1996),1303637,1303637
835,短暂和平(2013),21619567,21619567
836,珍(2013),20514906,20514906
837,圣罗兰传(0),21370611,21370611
838,录音带(0),1296200,1296200
839,多可爱的战争(0),1305195,1305195
840,邮差总按两次铃(1981),1293855,1293855
841,夏日暖洋洋(2001),1308264,1308264
842,稚子骄阳(1999),1297005,1297005
843,钱(1983),1303536,1303536
844,廊桥遗梦(1995),1293929,1293929
845,遥远的光辉(2003),1308407,1308407
846,独生子(0),1308311,1308311
847,泳池情杀案(0),1307427,1307427
848,抗体(2005),1789384,1789384
849,艾美的世界(0),1295025,1295025
850,厕所(2010),4315420,4315420
851,阪急电车单程15分的奇迹(0),4934988,4934988
852,无语问苍天(1971),1297388,1297388
853,鼠来宝3(0),4706257,4706257
854,尤里西斯的凝视(1995),1294573,1294573
855,乡村牧师日记(1951),1401618,1401618
856,神父有难(0),10487245,10487245
857,扯蛋圣诞史(2016),26959749,26959749
858,小逃亡者(1953),1298340,1298340
859,小英雄托托(1991),1401209,1401209
860,修女乔安娜(1961),1421818,1421818
861,维莉蒂安娜(1961),1303557,1303557
862,爱情(0),1763626,1763626
863,冰冻之河(0),2996114,2996114
864,雨月物语(1953),1303577,1303577
865,女朋友(1955),1292958,1292958
866,小绅士(1998),1306698,1306698
867,蓝天使(0),1295427,1295427
868,老师们(0),22522067,22522067
869,大河之歌(1956),1306559,1306559
870,撒旦探戈(1994),1422088,1422088
871,帕戈罗格(1963),1299886,1299886
872,监视(2008),1892526,1892526
873,聪明的狗不吠反笑(2012),11593050,11593050
874,碧海追踪(2005),1410557,1410557
875,放声大笑(0),4301248,4301248
876,救赎(0),6875599,6875599
877,最后一站(2009),2132475,2132475
878,混蛋，我们爱你(0),20470005,20470005
879,航运新闻(0),1306729,1306729
880,海猿(2004),1776287,1776287
881,回阵(0),5154001,5154001
882,破风(0),25853727,25853727
883,另一个女人(2009),3009079,3009079
884,乱云(1967),1302082,1302082
885,爱情万岁(1994),1296370,1296370
886,杀了我吧(0),2046022,2046022
887,天堂里的烦恼(0),1294746,1294746
888,亚历山大大帝(1980),1301103,1301103
889,孤独的妻子(1964),1468782,1468782
890,大树、市长和文化馆(0),1303470,1303470
891,秘密与谎言(1996),1294477,1294477
892,冬眠(2014),21770915,21770915
893,第八日的蝉(2011),5295610,5295610
894,火车三段程(0),1431761,1431761
895,唐顿庄园：2011圣诞特别篇(0),6870362,6870362
896,阿波罗18号(2011),5365963,5365963
897,祖母(2009),4022582,4022582
898,濒临边缘的人(2011),5990243,5990243
899,夺命深渊(2011),3319741,3319741
900,神偷诺诺(2012),3749973,3749973
901,天使之翼(1939),1300712,1300712
902,谣言的女人(1954),1308192,1308192
903,亡命天涯(0),1297229,1297229
904,吗啡(0),3217884,3217884
905,原始星球(1973),1291989,1291989
906,千与千寻(2001),1291561,1291561
907,红辣椒(2006),1865703,1865703
908,舞女纯情(0),1417753,1417753
909,年度之战：梦之队(2013),4111473,4111473
910,沙漠舞者(0),23780486,23780486
911,奇爱博士(1964),1322848,1322848
912,破晓时分(1968),1904329,1904329
913,邻居(1984),1433111,1433111
914,坎特伯雷故事集(1972),1303731,1303731
915,性、谎言和录像带(1989),1292341,1292341
916,干柴烈火(0),1298609,1298609
917,开往慕尼黑的夜车(1940),1882019,1882019
918,丢失的时间(0),6876019,6876019
919,城堡之恋(1966),1437424,1437424
920,罗马妈妈(0),1293305,1293305
921,荆棘花(2012),21353088,21353088
922,一夕风流恨事多(0),1305501,1305501
923,爱在午夜降临前(0),10808442,10808442
924,王子与公主(2000),1305791,1305791
925,男保姆(0),1779045,1779045
926,达拉斯买家俱乐部(2013),1793929,1793929
927,赤足情缘(2005),1432822,1432822
928,最高通缉犯(2014),6873176,6873176
929,第九突击队(2005),1438938,1438938
930,妮诺契卡(1939),1297926,1297926
931,归来(2014),21352814,21352814
932,青春漫画(2006),1757929,1757929
933,阿黛尔的生活(2013),10535568,10535568
934,作战(2009),3804458,3804458
935,太秦灯光下(2014),6428088,6428088
936,冥王星(0),19899655,19899655
937,女汤(1999),1302950,1302950
938,激情姐妹花(1994),1297542,1297542
939,曝光(2016),25981077,25981077
940,孔雀王子(1988),1307445,1307445
941,金鸡SSS(0),25703430,25703430
942,对风说爱你(2015),25830802,25830802
943,犹在镜中(0),1302488,1302488
944,芬妮与亚历山大(0),1292784,1292784
945,我的流氓爱人(2010),4812793,4812793
946,朱花之月(0),6101719,6101719
947,玩命警车(2015),26310932,26310932
948,小飞侠：幻梦启航(0),25772639,25772639
949,汉娜的爱情故事(2009),3292059,3292059
950,童年的许诺(0),26647163,26647163
951,戏水女郎(0),1917533,1917533
952,家族(0),1414806,1414806
953,维奥莱特·诺齐埃尔(0),1299641,1299641
954,好女孩(2013),6854740,6854740
955,情到深处(1989),1300529,1300529
956,桑格莉之夏(0),26276387,26276387
957,斯诺登(0),25900819,25900819
958,大移民(0),1295184,1295184
959,无论罗拉要什么(0),3034445,3034445
960,美丽的谎言(2010),4099123,4099123
961,遥远的街区(2010),3155975,3155975
962,后裔2(2017),26856429,26856429
963,马戏之王(0),3914513,3914513
964,梦中爱痴缠(2000),1304001,1304001
965,见习修女(2017),26698676,26698676
966,天堂窃情(0),1900237,1900237
967,复生实验(2016),26329176,26329176
968,特鲁曼(2015),26298992,26298992
969,最后一课(2015),26599049,26599049
970,同指婚事(2017),27204863,27204863
971,夫人(2017),27042414,27042414
972,意外人生(2013),21663936,21663936
973,影武者(1980),1303067,1303067
974,大红灯笼高高挂(1991),1293323,1293323
975,大内密探灵灵狗(0),3670447,3670447
976,意外(2009),3013580,3013580
977,最强囍事(0),5250583,5250583
978,一路顺风(2016),26769480,26769480
979,孤恋花(2005),2300091,2300091
980,入殓师(0),2149806,2149806
981,天下无双(2002),1307323,1307323
982,当爱来的时候(2010),4304212,4304212
983,命运呼叫转移(2007),2279772,2279772
984,精舞门(2008),3212106,3212106
985,一夜惊喜(0),16475702,16475702
986,92黑玫瑰对黑玫瑰(0),1299135,1299135
987,黄飞鸿笑传(1992),1298382,1298382
988,美丽时光(2001),1307054,1307054
989,寻找智美更登(2009),3123920,3123920
990,玩具总动员(0),1291575,1291575
991,与狼共舞(1990),1293764,1293764
992,双旗镇刀客(1991),1307812,1307812
993,小鸡快跑(2000),1292973,1292973
994,超级无敌掌门狗：人兔的诅咒(0),1419901,1419901
995,亚瑟·圣诞(2011),3718457,3718457
996,怪物史瑞克3(0),1433673,1433673
997,魔发奇缘(2010),1863766,1863766
998,小飞象(0),1304603,1304603
999,马达加斯加(2005),1309201,1309201
1000,篱笆墙外(0),1437339,1437339
1001,蜜蜂总动员(0),1899601,1899601
1002,冰川时代2：融冰之灾(2006),1437342,1437342
1003,冰川时代3(0),2357162,2357162
1004,驯龙高手(2010),2353023,2353023
1005,拯救小兔(2011),3654346,3654346
1006,鬼妈妈(0),1919245,1919245
1007,小猪妈仔(2008),2995721,2995721
1008,白雪公主和七个小矮人(1937),1297756,1297756
1009,小熊维尼：春天的百亩森林(2004),1946064,1946064
1010,爱情是狗娘(0),1292216,1292216
1011,狗狗与我的十个约定(0),2976111,2976111
1012,我是传奇(2007),1820156,1820156
1013,童梦奇缘(0),1427834,1427834
1014,心灵捕手(0),1292656,1292656
1015,罗拉快跑(1998),1292275,1292275
1016,热带惊雷(2008),1994879,1994879
1017,南方公园(1999),1295428,1295428
1018,愤怒乒乓球(2007),1793916,1793916
1019,听说(2009),3824672,3824672
1020,天水围的日与夜(0),3077668,3077668
1021,赛德克·巴莱(下)：彩虹桥(0),6393127,6393127
1022,印度往事(0),2254631,2254631
1023,月光集市到中国(2009),2244739,2244739
1024,芝加哥(0),1307697,1307697
1025,长大(0),1293212,1293212
1026,迷途知返(0),10745399,10745399
1027,太阳帝国(0),1299811,1299811
1028,空中杀手(0),2135983,2135983
1029,天使与魔鬼(2009),1927369,1927369
1030,美梦成真(0),1293179,1293179
1031,怀胎九月(0),1292983,1292983
1032,摩尔庄园冰世纪(0),6389522,6389522
1033,数码宝贝大电影一：滚球兽的诞生(1999),1303927,1303927
1034,再见列宁(0),1292055,1292055
1035,世上最快的印第安摩托(0),1449711,1449711
1036,爱封了(0),6313287,6313287
1037,樱花盛开(0),2375792,2375792
1038,缄默的迷宫(0),25957011,25957011
1039,武林圣火令(1983),1776365,1776365
1040,铠甲勇士之帝皇侠(2010),4217526,4217526
1041,猪猪侠之勇闯巨人岛(2014),25884865,25884865
1042,木乃伊归来(2001),1298586,1298586
1043,唐人街(1974),1293889,1293889
1044,沂蒙六姐妹(2009),3778246,3778246
1045,卑劣的街头(2006),1827713,1827713
1046,单车少年(0),5972040,5972040
1047,十分钟年华老去：小号篇(0),1291563,1291563
1048,心香(0),1440954,1440954
1049,铁扇公主(1941),1466022,1466022
1050,出水芙蓉(0),2276989,2276989
1051,曾是超人的男子(2008),2970163,2970163
1052,暖春(2003),2139766,2139766
1053,梦旅人(0),1301948,1301948
1054,纠结我(2012),11600252,11600252
1055,欢乐树的朋友们：第三击(0),1393472,1393472
1056,倾城(2013),3781133,3781133
1057,天庭外传(1997),3182495,3182495
1058,龙子太郎(0),1466085,1466085
1059,飞天小女警 剧场版(2002),1302661,1302661
1060,咒怨(美版)(2004),1308792,1308792
1061,毕业证(0),11610610,11610610
1062,彼岸花(0),1296834,1296834
1063,牙仙(0),3011460,3011460
1064,素媛(0),21937452,21937452
1065,追风(0),3281175,3281175
1066,离骚II：关于成长的个人陈述(2006),5446203,5446203
1067,爱，简单(2014),20441632,20441632
1068,心理游戏(2004),1477916,1477916
1069,布朗克斯的故事(1993),1295070,1295070
1070,流浪的迪潘(2015),26295860,26295860
1071,追梦小海豚(2009),3017689,3017689
1072,樱桃小丸子：我喜欢的歌(1992),3199500,3199500
1073,下众之爱(0),26631751,26631751
1074,赛尔号大电影3之战神联盟(2013),23249761,23249761
1075,诡镇(0),20472818,20472818
1076,魔幻仙踪(2014),25820625,25820625
1077,开心超人(2013),24284209,24284209
1078,乐高蝙蝠侠大电影：DC英雄集结(2013),21349175,21349175
1079,开心超人2：启源星之战(2014),25858762,25858762
1080,天堂回信(1992),1418076,1418076
1081,潜艇总动员3：彩虹宝藏(2013),24325876,24325876
1082,潜艇总动员4：章鱼奇遇记(0),25804446,25804446
1083,消失的天猫座(2008),3667948,3667948
1084,丛林赤子心(0),1473562,1473562
1085,救难小英雄：澳洲历险记(0),1307242,1307242
1086,济公斗蟋蟀(0),1815485,1815485
1087,大战千年虫(2001),4291248,4291248
1088,三骑士(1944),1292593,1292593
1089,红军桥(1964),2030733,2030733
1090,十二生肖城市英雄(2014),25981387,25981387
1091,盒子怪(2014),21350559,21350559
1092,香魂女(1993),1304534,1304534
1093,追捕(1976),1291863,1291863
1094,卓别林(1992),1297368,1297368
1095,约定倒计时(2015),26365374,26365374
1096,猩球崛起2：黎明之战(2014),7046723,7046723
1097,罗宾汉(1973),1300863,1300863
1098,永恒和一日(1998),1293455,1293455
1099,藏羚王之雪域精灵(2015),25844376,25844376
1100,剃头匠(0),3097352,3097352
1101,我的青春蜜友(0),25955476,25955476
1102,环城七十里(2014),24845637,24845637
1103,帅气的恶魔(2016),26647024,26647024
1104,生命之书(0),20283482,20283482
1105,我和厄尔以及将死的女孩(2015),24325923,24325923
1106,百日告別(0),26022253,26022253
1107,黑镜：圣诞特别篇(2014),25964630,25964630
1108,未来学大会(2013),6432898,6432898
1109,升级(0),27093707,27093707
1110,将错就错(0),25899616,25899616
1111,女间谍(2015),25752261,25752261
1112,春天不是读书天(0),1295437,1295437
1113,身体里有只猫的狗狗(2002),2004554,2004554
1114,猫和老鼠：罗宾汉和他的机灵鼠(2012),20284838,20284838
